epoch;acc;loss;val_acc;val_loss
6;0.5834250031784177;1.1765057040750981;0.5626000021398068;1.2501914566755294
7;0.612000004015863;1.100559418797493;0.5975000038743019;1.1453420317173004
8;0.6379500045627355;1.0259504378587008;0.6251000016927719;1.0823761507868768
9;0.6661000036075712;0.955043585523963;0.6442000073194504;1.0294743582606316
10;0.6896500039845705;0.8882353289425373;0.661900005787611;0.9763949707150459
11;0.7108250032365322;0.8240411753579974;0.6669000063836574;0.9708119451999664
12;0.7313000016659498;0.7680029210820795;0.6775000035762787;0.9288799452781678
13;0.7582749986648559;0.696354217901826;0.6781000044941902;0.9442961981892586
14;0.7761499974131584;0.6390185688808561;0.6846000039577484;0.9492860023677349
15;0.8006249958276749;0.5740990573167801;0.6881000056862832;0.9449749186635017
16;0.8200249936431646;0.5194550839439035;0.6836000031232834;0.9825364309549331
17;0.8463249934464693;0.45171359051018956;0.703100004196167;0.9190358243882656
18;0.8664749949425459;0.38922356478869913;0.6718000058829784;1.0481511902809144
19;0.8881249962002039;0.3311505306791514;0.6962000042200088;1.0303752225637437
20;0.9090499965101481;0.27308056413196025;0.6991000044345855;1.0235463571548462
21;0.932599998190999;0.21318129148334264;0.6897000035643578;1.1584974385797977
22;0.9498749996721745;0.16382408111356198;0.7070000025629998;1.1099797457456588
23;0.9674750012159348;0.11673777293879539;0.701800001859665;1.1987039451301098
24;0.9846250036358833;0.0693283019203227;0.7012000021338463;1.2292626929283141
25;0.9958500029891729;0.03509802685468458;0.7117000025510788;1.224182604700327
26;0.9988000009953976;0.018688371313619428;0.7193000033497811;1.2488535271584988
27;0.9997750001400709;0.010390022560895886;0.7200000011920928;1.2839863665401936
28;0.999825000166893;0.0077005987209849995;0.720400002002716;1.3015735064446927
29;0.9997750002145768;0.006324565670802258;0.7197000032663345;1.3218796138465405
30;0.9999750000238419;0.0050792190941865555;0.7214000022411347;1.3388006713986398
31;1.0;0.004354031522670994;0.721600002348423;1.3553048413991928
32;1.0;0.003849398593447404;0.7203000023961067;1.3676166880130767
33;1.0;0.0034679286062601023;0.7204000002145767;1.3763709649443627
34;1.0;0.003146359679813031;0.7210000020265579;1.3896778136491776
35;1.0;0.002887968107679626;0.7199000015854835;1.3996196280419826
36;1.0;0.0026535984290239865;0.7196000009775162;1.4085431480407715
37;1.0;0.002465197938727215;0.7194000020623207;1.4182777659595012
38;1.0;0.0022966473385167773;0.7212000015377998;1.4260076497495175
39;1.0;0.0021542671183124185;0.7203000012040138;1.4358116954565048
40;1.0;0.0020246972286258823;0.7203000020980835;1.4436454071104527
41;1.0;0.001907980275718728;0.7207000014185906;1.4508238112926484
42;1.0;0.0018067681921820622;0.720400003194809;1.456154557019472
43;1.0;0.0017151672516774851;0.7203000009059906;1.4636630553007126
44;1.0;0.0016287227610882837;0.7203000023961067;1.4681596153974532
45;1.0;0.0015539714248734527;0.7197000020742417;1.4753862148523331
46;1.0;0.0014834349620650754;0.7195000025629997;1.4805050745606423
47;1.0;0.0014184013542399042;0.7195000019669533;1.486548710912466
48;1.0;0.0013585058895114344;0.719800001680851;1.4904650293290616
49;1.0;0.0013058229949820088;0.7204000023007393;1.496117691397667
50;1.0;0.0012545030598994345;0.7189000025391579;1.5020672754943372
51;1.0;0.001208561001549242;0.7196000021696091;1.50582412481308
52;1.0;0.0011654010960774031;0.7198000025749206;1.5102914513647556
53;1.0;0.0011242712452803972;0.7202000033855438;1.5143163752555848
54;1.0;0.0010855113044817698;0.7205000033974648;1.5192284405231475
55;1.0;0.001049558159102162;0.7195000019669533;1.5225870102643966
56;1.0;0.001016215244635532;0.7201000022888183;1.5276953022181987
57;1.0;0.000985114048125979;0.7200000020861625;1.5309687602519988
58;1.0;0.0009548802614517627;0.7199000024795532;1.5353046041727065
59;1.0;0.0009268872064785682;0.7196000021696091;1.5383250713348389
60;1.0;0.0009000585731700994;0.7190000030398369;1.542492956519127
61;1.0;0.0008752835756604327;0.720400002002716;1.545685795545578
62;1.0;0.0008515749381331261;0.7201000028848648;1.5492613884806632
63;1.0;0.0008284861227002693;0.7200000020861625;1.5524224466085434
64;1.0;0.0008075876845032325;0.7205000030994415;1.5554878835380077
65;1.0;0.0007866174364608014;0.7198000013828277;1.5581340026855468
66;1.0;0.0007676410150816082;0.7196000021696091;1.5619901095330715
67;1.0;0.0007484356112036039;0.7197000017762184;1.5656147512793541
68;1.0;0.000730183304331149;0.7198000019788742;1.5678424674272537
69;1.0;0.000713289889972657;0.7203000023961067;1.5702161444723606
70;1.0;0.0006971715640247567;0.7203000020980835;1.5740231530368327
71;1.0;0.0006815687184644048;0.7198000019788742;1.5756290788948535
72;1.0;0.0006667752293651574;0.7201000022888183;1.5790047132968903
73;1.0;0.0006521243353927275;0.7199000027775765;1.5817712530493737
74;1.0;0.0006381956100813114;0.7196000018715858;1.5843096478283405
75;1.0;0.0006254922466177959;0.7196000018715858;1.5869350565969944
76;1.0;0.0006126879964358522;0.719800001680851;1.589082162976265
77;1.0;0.0006003019988565938;0.7203000015020371;1.592768813073635
78;1.0;0.000588522601610748;0.7200000011920928;1.5945706126093864
79;1.0;0.0005772876089758938;0.7200000008940697;1.597036824375391
80;1.0;0.0005660725490815821;0.7205000025033951;1.5991175293922424
81;1.0;0.0005554272291192319;0.71950000166893;1.6011309903860091
82;1.0;0.0005455918165534968;0.7197000017762184;1.6036012510955333
83;1.0;0.0005356437056616415;0.7199000024795532;1.6063220290839673
84;1.0;0.0005261181034620677;0.7195000019669533;1.6077522395551205
85;1.0;0.000516854694851645;0.7200000023841858;1.610222094655037
86;1.0;0.0005079029310218175;0.7202000021934509;1.6128511232137681
87;1.0;0.0004990994606669119;0.7205000001192093;1.6150523613393306
88;1.0;0.0004909792426769855;0.7208000019192695;1.6165306536853314
89;1.0;0.00048309003739632316;0.7199000006914139;1.6191804741322995
90;1.0;0.0004751335580112936;0.7203000015020371;1.6212657679617406
91;1.0;0.0004672824168665102;0.7199000015854835;1.6225575120747089
92;1.0;0.00045994753167178716;0.7203000015020371;1.6249435317516328
93;1.0;0.000452905335550895;0.719700001180172;1.6270739689469338
94;1.0;0.0004459568850688811;0.7200000002980232;1.6287469547986984
95;1.0;0.0004390685665930505;0.7204000011086464;1.6305356664955617
96;1.0;0.0004324841048583039;0.7207000011205673;1.6324218134582043
97;1.0;0.0004262474008646677;0.7207000008225442;1.6345533780753612
98;1.0;0.0004197780181493727;0.7201000002026557;1.6360238322615623
99;1.0;0.0004138710567531234;0.7203000009059906;1.638349488824606
0;0.21480000000912697;2.1447236505150795;0.30980000130832197;1.9169201791286468
1;0.35237499996088445;1.8018069504201413;0.4045000007003546;1.6545790511369705
2;0.4364749993570149;1.566878940165043;0.4477999985963106;1.5317886352539063
3;0.4862999992445111;1.4372823882102965;0.505399999320507;1.3833754670619964
4;0.5236999996379018;1.3385805917531253;0.5172999994456768;1.3543913078308105
5;0.551875000372529;1.2554125528782607;0.5646000002324582;1.2200265896320344
6;0.5832750028371811;1.1757750732451677;0.5726000016927719;1.204284285902977
7;0.6092000034451485;1.102546594440937;0.6059000039100647;1.1306811371445655
8;0.6327500047907233;1.0330447023361922;0.6160000042617321;1.0887567242980003
9;0.6608500036224723;0.9627766758948565;0.6406000043451786;1.027268749177456
10;0.6829000035300851;0.902509202286601;0.6430000030994415;1.030833166539669
11;0.7069500032067298;0.8360703589022159;0.6458000054955483;1.0263167506456374
12;0.7292500021308661;0.7709497672691942;0.6667000037431717;0.9795652163028717
13;0.7522999998182058;0.7084752669557929;0.6749000057578087;0.9609802547097206
14;0.7772499968856573;0.6435798353329301;0.6799000018835067;0.9719732941687107
15;0.7973749952018261;0.5826423039287328;0.6726000045239925;0.9822175648808479
16;0.8209999953210354;0.5183184713497758;0.6618000040948391;1.0701690167188644
17;0.8435999941080808;0.4550701292231679;0.6926000031828881;0.9672523632645607
18;0.8644999948889017;0.39445117303170263;0.6783000057935715;1.0587842917442323
19;0.8882249959558248;0.3334050105884671;0.6851000054180623;1.0628316919505596
20;0.909149996638298;0.2696254575625062;0.6813000056147576;1.1120506010949611
21;0.9303499971330166;0.21627508667763323;0.6917000031471252;1.1395975774526597
22;0.9505749994516373;0.16038872301578522;0.6923000040650368;1.1814092662930489
23;0.9714750017225743;0.10612058811355382;0.689200002104044;1.2636950206756592
24;0.9846750040352344;0.06824105087900534;0.6863000045716763;1.3227682565152645
25;0.9955750027298927;0.034484542281134054;0.7054000021517277;1.2994672052562237
26;0.9994500003755092;0.015777108491165565;0.7071000061929226;1.3323720954358578
27;0.9994500005245208;0.010297864360327367;0.706300002336502;1.3646799375116825
28;0.999825000166893;0.0074234023774624805;0.708600003272295;1.375002293586731
29;1.0;0.00565568358550081;0.708900002092123;1.396631668061018
30;1.0;0.004845171571359969;0.7081000013649463;1.4126364147663117
31;1.0;0.004205872658349108;0.7074000020325184;1.432957590520382
32;1.0;0.0037479291021008977;0.7096000032126903;1.44485662817955
33;1.0;0.0033802583486249203;0.7093999992311001;1.4547966895997524
34;1.0;0.003069658669846831;0.7083000014722347;1.467095566391945
35;1.0;0.002818656657182146;0.7080000014603138;1.477064169049263
36;1.0;0.002606347867695149;0.7078000019490719;1.4856089341640473
37;1.0;0.0024205851920123676;0.7087999999523162;1.49843660145998
38;1.0;0.0022600592840171883;0.7089000011980534;1.5078638345003128
39;1.0;0.00212304940840113;0.708300001770258;1.514758253097534
40;1.0;0.0019931171811185776;0.7086000014841557;1.5230617490410805
41;1.0;0.0018808859831187874;0.7078000022470952;1.529892484843731
42;1.0;0.0017844252254144522;0.7084000016748905;1.5369785541296006
43;1.0;0.0016931251812638947;0.7081000016629696;1.543468542098999
44;1.0;0.0016131193230830832;0.7082000024616718;1.550787164270878
45;1.0;0.001536375933646923;0.7075000010430813;1.556072915494442
46;1.0;0.0014681409680633805;0.7074000011384487;1.5619951888918877
47;1.0;0.0014061238104477525;0.7078000025451183;1.5672582617402078
48;1.0;0.001347899457323365;0.7083000014722347;1.5729395496845244
49;1.0;0.0012951999347569653;0.707400000244379;1.578414124548435
50;1.0;0.0012454943353804992;0.7069000010192394;1.5842748907208444
51;1.0;0.0011991965310153318;0.7076000015437603;1.589426132440567
52;1.0;0.0011570732079417211;0.7078000016510486;1.5931860938668252
53;1.0;0.0011170441137073794;0.7081000010669232;1.5979925280809402
54;1.0;0.0010790575556166005;0.7068000029027462;1.6028160923719406
55;1.0;0.0010446585940371734;0.7073000018298626;1.6066789224743843
56;1.0;0.0010115011730522383;0.7076000018417835;1.6113560128211974
57;1.0;0.0009801404901372734;0.7069000022113323;1.6160583224892617
58;1.0;0.0009505594769507297;0.7073000006377697;1.6190246063470841
59;1.0;0.0009225772421996226;0.706800002604723;1.623145754635334
60;1.0;0.0008965264850485255;0.7071000021696091;1.6269444721937178
61;1.0;0.0008718467146900367;0.7071000026166439;1.6295996949076652
62;1.0;0.000847676220073481;0.7071000021696091;1.635103224515915
63;1.0;0.0008261186934396392;0.7070000036060811;1.6373638305068017
64;1.0;0.0008043762720990344;0.7077000020444393;1.6420865347981453
65;1.0;0.0007838177126905066;0.7067000019550324;1.6439997178316117
66;1.0;0.0007651726264157332;0.7068000023066997;1.6486000061035155
67;1.0;0.0007465482000770862;0.7070000022649765;1.6518546468019486
68;1.0;0.0007286532728903694;0.7074000018835068;1.6538608157634735
69;1.0;0.0007117346246741363;0.7076000019907951;1.6575523847341538
70;1.0;0.0006958867137655034;0.7076000015437603;1.6604168555140495
71;1.0;0.0006801295820696396;0.7068000023066997;1.663138534128666
72;1.0;0.0006657623370483634;0.7071000011265278;1.665863319337368
73;1.0;0.000651210204596282;0.7075000017881393;1.6683074441552161
74;1.0;0.00063772698827961;0.7071000021696091;1.671639529466629
75;1.0;0.0006248371199762914;0.7070000018179416;1.6733968695998191
76;1.0;0.0006118905939547403;0.7076000013947487;1.6772388511896132
77;1.0;0.0006000714582114596;0.70740000218153;1.6798856469988823
78;1.0;0.0005879320195890614;0.7073000027239322;1.6823017293214797
79;1.0;0.0005766638904606225;0.7072000020742416;1.6844774946570396
80;1.0;0.0005658427275193389;0.7073000013828278;1.6878852885961533
81;1.0;0.0005555007405200741;0.7080000013113021;1.6896527233719825
82;1.0;0.0005454143506722175;0.7075000023841858;1.6930208373069764
83;1.0;0.0005353054053557571;0.7074000024795533;1.6939901334047318
84;1.0;0.0005258801512172795;0.7074000009894371;1.6963342127203942
85;1.0;0.0005168768735893536;0.7077000024914741;1.698899374306202
86;1.0;0.0005081646232792991;0.7077000018954277;1.701347009241581
87;1.0;0.0004994718832676881;0.7076000013947487;1.7032424092292786
88;1.0;0.0004912790895832586;0.7072000023722649;1.7056355610489846
89;1.0;0.00048325165545975323;0.707800001502037;1.7081878200173377
90;1.0;0.0004755796754398034;0.7073000021278858;1.7105252021551132
91;1.0;0.00046800922875263497;0.7073000016808509;1.7121661731600761
92;1.0;0.0004604735193970555;0.7077000018954277;1.713195775747299
93;1.0;0.00045340352256971527;0.7070000028610229;1.7162925359606742
94;1.0;0.0004462628740657237;0.7076000031828881;1.7174322575330734
95;1.0;0.00043986008498904996;0.707700002193451;1.7206283947825431
96;1.0;0.00043336355483916125;0.7073000022768974;1.7226283478736877
97;1.0;0.00042683707984906503;0.7075000023841858;1.7249713996052742
98;1.0;0.00042072864323927206;0.7074000018835068;1.72615287899971
99;1.0;0.00041463932575425133;0.7070000025629998;1.7271262460947037
