epoch;acc;loss;val_acc;val_loss
60;1.0;0.0016584729999885894;0.7255000016093254;1.478906189650297
61;1.0;0.0016048353874793975;0.7250000002980233;1.4816105099767447
62;1.0;0.0015540590970340418;0.7251000007987023;1.4850508017092943
63;1.0;0.0015048107777693076;0.7273000037670135;1.4892096694558858
64;1.0;0.001459999081271235;0.7263000011444092;1.4937374974042177
65;1.0;0.001415910089854151;0.7260000017285347;1.4972972066700458
66;1.0;0.0013777043073787353;0.725400002002716;1.5013267264515162
67;1.0;0.0013374293875676813;0.7259000012278557;1.5051264156401158
68;1.0;0.001302164444277878;0.7259000024199486;1.5081931579113006
69;1.0;0.0012665908687631599;0.7263000026345253;1.5121029043197631
70;1.0;0.001234159513405757;0.726200001835823;1.5163968402147292
71;1.0;0.00120193296141224;0.7260000020265579;1.5191804164648055
72;1.0;0.0011728314866195433;0.726200001835823;1.5217751782387494
73;1.0;0.0011433070794009837;0.7262000009417534;1.5252989789098501
74;1.0;0.001116980335827975;0.7256000009179115;1.5283363688737155
75;1.0;0.0010899730133678532;0.7266000008583069;1.532192635834217
76;1.0;0.0010649341317184736;0.7268999999761582;1.5341702700406312
77;1.0;0.0010410148716619005;0.7266000014543533;1.5380033711344003
78;1.0;0.0010183042632706928;0.726300002336502;1.5404385333508253
79;1.0;0.0009959876397624612;0.725700002014637;1.5432160697132349
80;1.0;0.0009754952239381964;0.7259000018239021;1.5462061221897603
81;1.0;0.0009543250401475234;0.7259000024199486;1.5492314784228802
82;1.0;0.0009351007335499161;0.7258000022172928;1.5508759169280528
83;1.0;0.0009165324022615095;0.7266000020503998;1.5540197411924601
84;1.0;0.0008977026775392005;0.726400001347065;1.5570961613953114
85;1.0;0.0008803623625499313;0.7259000018239021;1.5588384179770947
86;1.0;0.0008639713178854436;0.7263000020384789;1.561585519760847
87;1.0;0.0008473226313435589;0.7261000025272369;1.5643108461797237
88;1.0;0.0008323693057536729;0.7261000010371208;1.5664000722020865
89;1.0;0.0008166448440169915;0.7262000024318696;1.5690413076430558
90;1.0;0.0008019134255300742;0.7263000017404556;1.571104266345501
91;1.0;0.0007877492789702956;0.7268000021576881;1.57386630050838
92;1.0;0.0007743595646752511;0.7265000027418137;1.5753988702595234
93;1.0;0.0007607503814142547;0.7262000027298927;1.5773956232517958
94;1.0;0.0007478514293688932;0.7267000022530555;1.5801779875159263
95;1.0;0.0007353689800220309;0.7272000023722649;1.5820431070029735
96;1.0;0.0007238416155450978;0.7266000026464462;1.5841646897792816
97;1.0;0.0007118239581177477;0.7261000019311905;1.5860292143374681
98;1.0;0.0007002872413067962;0.7258000016212464;1.5882035463303328
99;1.0;0.0006891618019290035;0.7267000034451485;1.5909858633577825
