epoch;acc;loss;val_acc;val_loss
57;1.0;0.0019332853062223876;0.7214000031352044;1.435025734603405
58;1.0;0.001868560325310682;0.7209000033140183;1.4380645515024661
59;1.0;0.0018038422579411417;0.7215000033378601;1.4440271656215191
60;1.0;0.0017449711047811433;0.7208000034093857;1.449724183678627
61;1.0;0.0016929724814690418;0.7208000043034554;1.4518800757825374
62;1.0;0.001638272229101858;0.7209000036120414;1.4557560618221759
63;1.0;0.0015892978411284275;0.7216000032424926;1.4586096529662609
64;1.0;0.0015442474822339137;0.7204000037908554;1.4624402146041393
65;1.0;0.0015010885032097575;0.7200000044703484;1.4673626551032066
66;1.0;0.0014579580660210923;0.7198000028729439;1.4703552715480328
67;1.0;0.001420480212836992;0.7215000027418137;1.4740161557495595
68;1.0;0.0013815713213261916;0.720900003015995;1.4758866423368453
69;1.0;0.0013459816519753075;0.7205000030994415;1.4791087733209134
70;1.0;0.0013118883471179288;0.7207000026106835;1.482894403040409
71;1.0;0.0012800576833251398;0.7196000033617019;1.4862560839951038
72;1.0;0.0012491827178018867;0.7215000024437904;1.487825418561697
73;1.0;0.0012183824774547247;0.7210000032186508;1.4913854517042637
74;1.0;0.001190327576987329;0.7213000026345253;1.4954786518216132
75;1.0;0.0011644927795714465;0.7208000034093857;1.4980595271289348
76;1.0;0.001137801116638002;0.7202000036835671;1.5016296492516994
77;1.0;0.0011131709146866343;0.7206000036001206;1.5036715844273567
78;1.0;0.0010906012593113702;0.7216000026464462;1.5062293583154678
79;1.0;0.0010664646123768762;0.7217000034451485;1.5087109430134296
80;1.0;0.0010446732521086233;0.7219000026583672;1.5111781252920629
81;1.0;0.0010228997418016662;0.7205000030994415;1.513727450221777
82;1.0;0.0010033317736815662;0.7205000039935112;1.5170052154362201
83;1.0;0.0009833740808244328;0.720100003182888;1.5173781451582908
84;1.0;0.0009645541756253806;0.7202000015974045;1.520466829240322
85;1.0;0.0009462069274741225;0.7214000031352044;1.5233168075978756
86;1.0;0.0009286799197434448;0.7215000024437904;1.5263171869516372
87;1.0;0.0009111351911269594;0.7204000037908554;1.5288070619106293
88;1.0;0.0008951268342934782;0.7208000034093857;1.5297201444208621
89;1.0;0.0008790373983356403;0.7198000034689903;1.5322419433295726
90;1.0;0.0008633864607691066;0.7208000031113625;1.535321135520935
91;1.0;0.0008489217396345338;0.7202000033855438;1.536923273652792
92;1.0;0.0008342473937591421;0.721400004029274;1.5397005784511566
93;1.0;0.000820504638577404;0.7211000037193298;1.5409533064067364
94;1.0;0.000807255835570686;0.7209000033140183;1.5439571186900138
95;1.0;0.0007938590902267606;0.7210000029206276;1.5453354421257972
96;1.0;0.0007812705461037694;0.7207000017166137;1.546846963316202
97;1.0;0.0007685855371892103;0.7209000021219254;1.5486755238473415
98;1.0;0.0007566399101051502;0.7210000026226043;1.5517156212031842
99;1.0;0.0007452778684091754;0.7214000031352044;1.5529651263356208
